USERID;NAME;SURNAME;EMAIL;GENDER;RACE;AGE;PROVINCE;SOCIAL_MEDIA_HANDLE;CHANNEL2;RECORDDATE2;TIME;DURATION_2
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Supersport Live Events;2016/03/18;10:19:00.000;00:00:12.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Cartoon Network;2016/03/18;22:05:00.000;00:00:11.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Cartoon Network;2016/03/20;14:27:00.000;00:00:49.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;ICC Cricket World Cup 2011;2016/03/28;15:33:00.000;00:01:46.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Channel O;2016/03/28;15:46:00.000;00:05:00.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Channel O;2016/03/25;06:46:00.000;00:45:00.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Africa Magic;2016/03/25;06:26:00.000;00:03:32.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Channel O;2016/03/29;11:28:00.000;00:04:30.000
939602;Lane;Mastrangelo;Lane112@gmail.com;male;coloured;18;Eastern Cape;@Lane11;Africa Magic;2016/03/21;18:36:00.000;00:02:07.000
866315;Loyd;Vital;Loyd495@mailxyz.com;male;black;35;Gauteng;@Loyd49;Boomerang;2016/03/17;00:32:00.000;00:00:35.000
939603;Royal;Borelli;Royal175@mailxyz.com;male;indian_asian;30;Limpopo;@Royal17;ICC Cricket World Cup 2011;2016/03/30;10:47:00.000;00:34:22.000
808945;Garry;Biggers;Garry283@mail.com;male;None;43;Western Cape;@Garry28;Break in transmission;2016/03/01;21:19:00.000;00:00:58.000
301011;Robby;Caves;Robby162@gmail.com;male;black;47;North West;@Robby16;SuperSport Blitz;2016/01/08;19:03:00.000;00:01:08.000
831720;Donald;Creager;Donald221@yahoo.com;male;coloured;29;Western Cape;@Donald22;ICC Cricket World Cup 2011;2016/03/01;17:04:00.000;00:04:16.000
831720;Donald;Creager;Donald221@yahoo.com;male;coloured;29;Western Cape;@Donald22;ICC Cricket World Cup 2011;2016/03/01;16:59:00.000;00:10:10.000
831721;Lane;Hier;Lane111@yahoo.com;male;black;22;Limpopo;@Lane11;Channel O;2016/03/02;21:29:00.000;00:04:39.000
831721;Lane;Hier;Lane111@yahoo.com;male;black;22;Limpopo;@Lane11;SawSee;2016/03/02;21:33:00.000;00:02:05.000
895195;Romeo;Wigfall;Romeo371@yahoo.com;male;white;21;Limpopo;@Romeo37;Trace TV;2016/03/23;21:06:00.000;00:07:48.000
1289864;Eli;Langenfeld;Eli292@gmail.com;male;indian_asian;26;Kwazulu Natal;@Eli29;Trace TV;2016/01/26;09:40:00.000;00:00:00.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;SuperSport Blitz;2016/02/11;07:04:00.000;00:02:00.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/02/18;05:26:00.000;00:00:12.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/02/18;15:46:00.000;00:00:57.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/02/24;11:36:00.000;00:01:00.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Trace TV;2016/03/18;13:42:00.000;00:01:24.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/03/18;13:55:00.000;00:29:21.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/02/10;21:46:00.000;00:00:27.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/03/20;17:49:00.000;00:00:18.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;ICC Cricket World Cup 2011;2016/02/23;13:18:00.000;00:14:44.000
808948;Rebecka;Shkreli;Rebecka172@gmail.com;female;coloured;43;Western Cape;@Rebecka17;Channel O;2016/02/13;03:05:00.000;00:01:42.000
779395;Wilburn;Crotty;Wilburn302@gmail.com;male;coloured;23;Western Cape;@Wilburn30;Cartoon Network;2016/02/14;14:01:00.000;00:02:55.000
779395;Wilburn;Crotty;Wilburn302@gmail.com;male;coloured;23;Western Cape;@Wilburn30;Trace TV;2016/02/10;16:07:00.000;00:16:48.000
904090;Stephen;Gettys;Stephen153@mail.com;male;None;25;Kwazulu Natal;@Stephen15;Boomerang;2016/03/23;19:33:00.000;00:00:24.000
1106115;Irmgard;Bilyeu;Irmgard413@mail.com;female;black;26;Western Cape;@Irmgard41;Africa Magic;2016/01/11;18:06:00.000;00:06:26.000
1106115;Irmgard;Bilyeu;Irmgard413@mail.com;female;black;26;Western Cape;@Irmgard41;Trace TV;2016/01/11;17:33:00.000;00:05:57.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;Supersport Live Events;2016/03/05;19:29:00.000;00:02:48.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;Supersport Live Events;2016/03/20;19:58:00.000;00:02:12.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;SuperSport Blitz;2016/02/27;14:54:00.000;00:08:26.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;Supersport Live Events;2016/02/27;15:14:00.000;00:00:20.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;Supersport Live Events;2016/02/27;18:06:00.000;00:00:08.000
820361;Shane;Biggers;Shane21@yahoo.com;male;white;28;Mpumalanga;@Shane2;Cartoon Network;2016/03/03;08:11:00.000;00:00:06.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;SawSee;2016/01/01;08:59:00.000;00:01:19.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Channel O;2016/01/01;09:02:00.000;00:00:39.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Trace TV;2016/01/01;19:29:00.000;00:01:57.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Cartoon Network;2016/03/23;13:09:00.000;00:01:03.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Trace TV;2016/02/06;21:26:00.000;00:01:15.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Trace TV;2016/02/27;11:32:00.000;00:00:00.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Trace TV;2016/03/07;05:54:00.000;00:01:57.000
771816;Garry;Fudge;Garry282@gmail.com;male;black;31;Gauteng;@Garry28;Cartoon Network;2016/03/01;08:27:00.000;00:04:14.000
788649;Randy;Styer;Randy394@abcmail.com;male;white;39;Gauteng;@Randy39;SuperSport Blitz;2016/01/15;18:12:00.000;00:02:38.000
939606;Cory;Gettys;Cory105@mailxyz.com;male;coloured;38;Western Cape;@Cory10;Cartoon Network;2016/03/30;07:53:00.000;00:00:44.000
831728;Nakita;Pool;Nakita133@mail.com;female;black;35;Eastern Cape;@Nakita13;SuperSport Blitz;2016/03/12;22:45:00.000;00:01:24.000
939607;Wilburn;Caves;Wilburn303@mail.com;male;indian_asian;29;Limpopo;@Wilburn30;ICC Cricket World Cup 2011;2016/03/30;13:56:00.000;00:00:46.000
808949;Roxana;Nicholls;Roxana365@mailxyz.com;female;black;35;Kwazulu Natal;@Roxana36;Africa Magic;2016/02/20;08:53:00.000;00:03:41.000
808949;Roxana;Nicholls;Roxana365@mailxyz.com;female;black;35;Kwazulu Natal;@Roxana36;Africa Magic;2016/02/15;19:52:00.000;00:00:29.000
808949;Roxana;Nicholls;Roxana365@mailxyz.com;female;black;35;Kwazulu Natal;@Roxana36;Africa Magic;2016/03/02;12:21:00.000;00:00:23.000
808949;Roxana;Nicholls;Roxana365@mailxyz.com;female;black;35;Kwazulu Natal;@Roxana36;Africa Magic;2016/02/14;09:56:00.000;00:00:25.000
808949;Roxana;Nicholls;Roxana365@mailxyz.com;female;black;35;Kwazulu Natal;@Roxana36;Boomerang;2016/03/09;10:24:00.000;00:01:10.000
806460;Stacy;Woolard;Stacy272@gmail.com;male;indian_asian;39;Kwazulu Natal;@Stacy27;Boomerang;2016/02/13;21:58:00.000;00:00:00.000
460303;None;None;Williemae111@yahoo.com;None;None;0;None;None;Cartoon Network;2016/01/22;18:30:00.000;00:01:15.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Boomerang;2016/02/18;15:25:00.000;00:02:37.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Channel O;2016/02/18;15:02:00.000;00:01:06.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Boomerang;2016/02/18;07:57:00.000;00:00:04.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Supersport Live Events;2016/02/20;16:29:00.000;00:02:54.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;SuperSport Blitz;2016/03/03;20:08:00.000;00:05:38.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Channel O;2016/02/18;06:24:00.000;00:02:15.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Trace TV;2016/02/18;09:37:00.000;00:00:12.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Channel O;2016/02/18;16:49:00.000;00:00:51.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;Supersport Live Events;2016/03/06;16:41:00.000;00:00:16.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;SuperSport Blitz;2016/03/03;06:23:00.000;00:11:20.000
808950;Emerson;Pascarella;Emerson244@abcmail.com;male;black;18;Free State;@Emerson24;SuperSport Blitz;2016/03/27;12:37:00.000;00:00:22.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Boomerang;2016/03/21;09:49:00.000;00:04:54.000
925955;Brendan;Condie;Brendan452@gmail.com;male;indian_asian;23;Gauteng;@Brendan45;ICC Cricket World Cup 2011;2016/03/30;10:40:00.000;00:06:00.000
771823;Kyle;Mastrangelo;Kyle61@yahoo.com;male;black;26;Western Cape;@Kyle6;Channel O;2016/02/06;13:10:00.000;00:01:15.000
853642;Dion;Leicht;Dion335@mailxyz.com;male;coloured;24;Kwazulu Natal;@Dion33;E! Entertainment;2016/03/06;23:22:00.000;00:00:00.000
904101;Romeo;Creager;Romeo375@mailxyz.com;male;indian_asian;29;Gauteng;@Romeo37;Trace TV;2016/03/28;22:22:00.000;00:01:06.000
904101;Romeo;Creager;Romeo375@mailxyz.com;male;indian_asian;29;Gauteng;@Romeo37;E! Entertainment;2016/03/24;00:59:00.000;00:00:00.000
904101;Romeo;Creager;Romeo375@mailxyz.com;male;indian_asian;29;Gauteng;@Romeo37;Africa Magic;2016/03/26;15:21:00.000;00:01:23.000
831732;Chas;Vital;Chas355@mailxyz.com;male;coloured;22;Gauteng;@Chas35;Trace TV;2016/03/03;13:22:00.000;00:10:45.000
831732;Chas;Vital;Chas355@mailxyz.com;male;coloured;22;Gauteng;@Chas35;Cartoon Network;2016/03/08;19:51:00.000;00:01:23.000
831732;Chas;Vital;Chas355@mailxyz.com;male;coloured;22;Gauteng;@Chas35;ICC Cricket World Cup 2011;2016/03/15;00:32:00.000;00:00:20.000
1106137;Donald;Langenfeld;Donald224@abcmail.com;male;coloured;39;Western Cape;@Donald22;E! Entertainment;2016/01/08;23:02:00.000;00:02:32.000
1106137;Donald;Langenfeld;Donald224@abcmail.com;male;coloured;39;Western Cape;@Donald22;Cartoon Network;2016/01/08;23:13:00.000;00:00:00.000
865372;Mellie;Creager;Mellie395@mailxyz.com;female;coloured;29;Kwazulu Natal;@Mellie39;Boomerang;2016/03/28;08:07:00.000;00:01:03.000
865372;Mellie;Creager;Mellie395@mailxyz.com;female;coloured;29;Kwazulu Natal;@Mellie39;Boomerang;2016/03/27;07:10:00.000;00:07:27.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;Supersport Live Events;2016/02/05;12:14:00.000;00:01:06.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;CNN;2016/02/26;15:14:00.000;00:00:36.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;Break in transmission;2016/02/15;07:24:00.000;00:00:21.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;ICC Cricket World Cup 2011;2016/02/24;11:54:00.000;00:00:00.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;Supersport Live Events;2016/01/12;17:23:00.000;00:01:02.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;Supersport Live Events;2016/01/28;11:45:00.000;00:02:06.000
2255518;Royal;Caves;Royal175@mailxyz.com;male;black;56;Gauteng;@Royal17;Channel O;2016/01/03;16:58:00.000;00:00:00.000
779410;Yolonda;Pascarella;Yolonda131@yahoo.com;female;coloured;26;Gauteng;@Yolonda13;Cartoon Network;2016/01/21;19:19:00.000;00:04:11.000
779410;Yolonda;Pascarella;Yolonda131@yahoo.com;female;coloured;26;Gauteng;@Yolonda13;Trace TV;2016/02/03;14:04:00.000;00:02:36.000
771830;Michel;Tancredi;Michel203@mail.com;male;black;49;Gauteng;@Michel20;Trace TV;2016/01/01;16:43:00.000;00:00:30.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;Trace TV;2016/01/02;17:59:00.000;01:28:33.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;Cartoon Network;2016/01/04;19:01:00.000;00:00:02.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;Boomerang;2016/01/04;09:31:00.000;00:05:36.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;Cartoon Network;2016/01/04;12:21:00.000;00:03:45.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;CNN;2016/01/01;07:32:00.000;00:00:04.000
507286;Yolonda;Pascarella;Yolonda324@abcmail.com;female;None;11;Eastern Cape;@Yolonda32;Boomerang;2016/01/03;17:00:00.000;00:49:11.000
1293309;Dion;Mastrangelo;Dion334@abcmail.com;male;indian_asian;30;Limpopo;@Dion33;ICC Cricket World Cup 2011;2016/03/23;13:03:00.000;00:00:00.000
939619;Carter;Curran;Carter32@gmail.com;male;coloured;50;Western Cape;@Carter3;M-Net;2016/03/13;12:57:00.000;00:00:21.000
939619;Carter;Curran;Carter32@gmail.com;male;coloured;50;Western Cape;@Carter3;SuperSport Blitz;2016/03/13;10:55:00.000;00:01:08.000
988056;Chas;Gettys;Chas351@yahoo.com;male;coloured;37;Western Cape;@Chas35;E! Entertainment;2016/03/31;19:35:00.000;00:00:00.000
18031;Lillie;Langenfeld;Lillie463@mail.com;female;black;37;Gauteng;@Lillie46;Supersport Live Events;2016/01/28;20:49:00.000;00:00:42.000
18031;Lillie;Langenfeld;Lillie463@mail.com;female;black;37;Gauteng;@Lillie46;CNN;2016/01/06;01:00:00.000;00:24:51.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;SuperSport Blitz;2016/02/21;19:13:00.000;00:08:36.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Trace TV;2016/02/20;15:26:00.000;00:00:39.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Channel O;2016/02/20;19:14:00.000;00:00:27.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Boomerang;2016/03/02;11:10:00.000;00:09:10.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Cartoon Network;2016/02/21;15:56:00.000;00:17:16.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Trace TV;2016/02/24;20:21:00.000;00:14:51.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Cartoon Network;2016/02/24;12:38:00.000;00:00:12.000
808958;Raymundo;Woolard;Raymundo432@gmail.com;male;black;25;Gauteng;@Raymundo43;Boomerang;2016/03/01;20:49:00.000;00:00:40.000
840343;Romeo;Creager;Romeo375@mailxyz.com;male;white;36;Limpopo;@Romeo37;Trace TV;2016/03/05;20:37:00.000;00:05:18.000
1106156;Michel;Fudge;Michel204@abcmail.com;male;white;18;Mpumalanga;@Michel20;SuperSport Blitz;2016/03/31;22:16:00.000;00:05:06.000
793616;Michel;Biggers;Michel205@mailxyz.com;male;white;29;Gauteng;@Michel20;CNN;2016/01/25;06:11:00.000;00:00:02.000
793616;Michel;Biggers;Michel205@mailxyz.com;male;white;29;Gauteng;@Michel20;Africa Magic;2016/01/24;16:16:00.000;00:03:35.000
939622;Markus;Pool;Markus192@gmail.com;male;white;38;Mpumalanga;@Markus19;Boomerang;2016/03/27;01:23:00.000;00:00:04.000
939622;Markus;Pool;Markus192@gmail.com;male;white;38;Mpumalanga;@Markus19;kykNET;2016/03/28;15:14:00.000;00:02:06.000
939622;Markus;Pool;Markus192@gmail.com;male;white;38;Mpumalanga;@Markus19;CNN;2016/03/30;15:29:00.000;00:00:19.000
868925;Markus;Pilot;Markus194@abcmail.com;male;indian_asian;28;Gauteng;@Markus19;SuperSport Blitz;2016/03/08;12:27:00.000;00:00:20.000
764342;Robby;Nicholls;Robby162@gmail.com;male;white;38;Eastern Cape;@Robby16;SuperSport Blitz;2016/02/02;08:11:00.000;00:03:48.000
808961;Raymundo;Restivo;Raymundo434@abcmail.com;male;indian_asian;27;Gauteng;@Raymundo43;Boomerang;2016/02/20;03:51:00.000;00:24:00.000
808961;Raymundo;Restivo;Raymundo434@abcmail.com;male;indian_asian;27;Gauteng;@Raymundo43;Boomerang;2016/02/22;18:24:00.000;00:06:59.000
853655;Earl;Restivo;Earl425@mailxyz.com;male;black;20;Gauteng;@Earl42;SawSee;2016/02/16;17:45:00.000;00:00:00.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Trace TV;2016/03/22;20:50:00.000;00:01:21.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Vuzu;2016/03/20;12:36:00.000;00:00:53.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Vuzu;2016/03/20;12:44:00.000;00:02:09.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Boomerang;2016/03/31;23:12:00.000;00:00:00.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Trace TV;2016/03/31;23:22:00.000;00:59:00.000
939624;Charlie;Woolard;Charlie363@mail.com;male;black;19;Gauteng;@Charlie36;Vuzu;2016/03/16;19:07:00.000;00:00:15.000
2203312;Hugh;Leicht;Hugh12@gmail.com;male;coloured;54;Western Cape;@Hugh1;Vuzu;2016/03/31;22:46:00.000;00:00:23.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;SuperSport Blitz;2016/02/18;10:55:00.000;00:00:10.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;Supersport Live Events;2016/02/15;21:55:00.000;00:00:30.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;ICC Cricket World Cup 2011;2016/02/24;14:14:00.000;00:04:04.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;Supersport Live Events;2016/02/18;08:44:00.000;00:01:00.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;Supersport Live Events;2016/02/06;08:42:00.000;00:02:12.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;ICC Cricket World Cup 2011;2016/03/06;11:16:00.000;00:19:10.000
808965;Yong;Gettys;Yong482@gmail.com;male;coloured;36;Western Cape;@Yong48;E! Entertainment;2016/02/09;20:54:00.000;00:01:12.000
788672;Eli;Pilot;Eli294@abcmail.com;male;black;39;Gauteng;@Eli29;Boomerang;2016/02/11;21:21:00.000;00:00:19.000
788672;Eli;Pilot;Eli294@abcmail.com;male;black;39;Gauteng;@Eli29;Africa Magic;2016/01/19;17:29:00.000;00:00:24.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Supersport Live Events;2016/03/13;12:06:00.000;00:00:38.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Supersport Live Events;2016/03/13;18:22:00.000;00:10:02.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Supersport Live Events;2016/01/19;22:29:00.000;00:34:06.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;ICC Cricket World Cup 2011;2016/03/23;10:40:00.000;01:16:40.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Boomerang;2016/03/19;22:17:00.000;00:37:25.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Africa Magic;2016/01/27;21:25:00.000;00:00:23.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Africa Magic;2016/03/20;15:54:00.000;00:00:53.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Supersport Live Events;2016/03/20;22:18:00.000;00:00:00.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;Supersport Live Events;2016/03/20;16:40:00.000;00:00:00.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;SuperSport Blitz;2016/02/23;06:06:00.000;01:48:38.000
808966;Len;Reisinger;Len444@abcmail.com;male;black;21;Free State;@Len44;SuperSport Blitz;2016/03/24;06:14:00.000;00:00:00.000
633678;None;None;Blanca121@yahoo.com;None;None;0;None;None;Channel O;2016/02/11;21:05:00.000;00:00:00.000
786099;Bret;Marek;Bret312@gmail.com;male;black;30;Gauteng;@Bret31;E! Entertainment;2016/02/09;16:10:00.000;00:00:48.000
808969;Hollis;Roquemore;Hollis382@gmail.com;male;black;18;Gauteng;@Hollis38;Supersport Live Events;2016/03/03;10:06:00.000;00:00:42.000
808969;Hollis;Roquemore;Hollis382@gmail.com;male;black;18;Gauteng;@Hollis38;Trace TV;2016/03/08;12:47:00.000;00:02:03.000
808969;Hollis;Roquemore;Hollis382@gmail.com;male;black;18;Gauteng;@Hollis38;Supersport Live Events;2016/01/12;21:58:00.000;00:55:44.000
808969;Hollis;Roquemore;Hollis382@gmail.com;male;black;18;Gauteng;@Hollis38;Trace TV;2016/01/13;18:40:00.000;00:01:24.000
808969;Hollis;Roquemore;Hollis382@gmail.com;male;black;18;Gauteng;@Hollis38;Cartoon Network;2016/01/11;22:00:00.000;00:00:32.000
859311;Royal;Restivo;Royal175@mailxyz.com;male;indian_asian;21;Kwazulu Natal;@Royal17;Boomerang;2016/03/08;21:53:00.000;00:14:20.000
859311;Royal;Restivo;Royal175@mailxyz.com;male;indian_asian;21;Kwazulu Natal;@Royal17;Trace TV;2016/03/10;20:00:00.000;00:24:57.000
859311;Royal;Restivo;Royal175@mailxyz.com;male;indian_asian;21;Kwazulu Natal;@Royal17;Channel O;2016/03/10;21:04:00.000;00:23:36.000
